n_calib,K,rep,task_seed,method,n_intervals,eval_nonempty_intervals,eval_empty_intervals,heldout_ptrue_fail_rate,heldout_label_fail_rate,heldout_ptrue_pass_rate,heldout_label_pass_rate,median_heldout_ptrue_min_slack,q10_heldout_ptrue_min_slack,median_heldout_label_min_slack,median_eval_count_per_interval
3000,100,36,542055562,Population mode,1633,1633,0,0.0,0.0,1.0,1.0,0.28416230078767946,0.21785646290440813,0.2843389834261484,516823.0
3000,100,37,2518510727,Empirical mode,26,26,0,0.038461538461538464,0.038461538461538464,0.9615384615384616,0.9615384615384616,0.01088678696395054,0.00327781860605543,0.010233197080114997,34678.0
3000,100,37,2518510727,Population mode,1626,1626,0,0.0,0.0,1.0,1.0,0.28496434239977625,0.2213285149693677,0.28441922616353443,517570.0
3000,100,38,1122685363,Empirical mode,22,22,0,0.09090909090909091,0.045454545454545456,0.9090909090909092,0.9545454545454546,0.0126832733294788,0.0021012180682457985,0.012711377582203996,38158.0
3000,100,38,1122685363,Population mode,1591,1591,0,0.0,0.0,1.0,1.0,0.2868156627071058,0.2210068529120749,0.2862982290634217,520162.0
3000,100,39,2616941827,Empirical mode,21,21,0,0.047619047619047616,0.047619047619047616,0.9523809523809523,0.9523809523809523,0.017462066577044966,0.0056116029226517886,0.014524748695762812,39298.0
3000,100,39,2616941827,Population mode,1666,1666,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.2824588487559293,0.2184161628198245,0.2826819913176264,512169.5
3000,100,40,1098139687,Empirical mode,15,15,0,0.0,0.0,1.0,1.0,0.02799165644002588,0.004174242014950075,0.028665805896277097,73632.0
3000,100,40,1098139687,Population mode,1554,1554,0,0.0,0.0,1.0,1.0,0.288825249711692,0.22696898457123807,0.2883854815157102,525345.5
3000,100,41,3765348272,Empirical mode,19,19,0,0.05263157894736842,0.0,0.9473684210526315,1.0,0.024051413289826296,0.007047087615731165,0.024369947798506653,51523.0
3000,100,41,3765348272,Population mode,1580,1580,0,0.0,0.0,1.0,1.0,0.2871125145502152,0.22445973599922758,0.28705484874764214,522358.5
3000,100,42,3960331138,Empirical mode,22,22,0,0.0,0.045454545454545456,1.0,0.9545454545454546,0.014450713681484068,0.005853440120757026,0.015129843934134357,43805.5
3000,100,42,3960331138,Population mode,1689,1689,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.2809302293999172,0.2158480469860537,0.2809520843875287,510127.0
3000,100,43,700726310,Empirical mode,22,22,0,0.0,0.0,1.0,1.0,0.01459675019788198,0.007911708987078526,0.014327521921369213,40822.5
3000,100,43,700726310,Population mode,1717,1717,0,0.0,0.0,1.0,1.0,0.2793822391404197,0.2144642504119885,0.27932318304822107,506612.0
3000,100,44,1690915410,Empirical mode,22,22,0,0.045454545454545456,0.09090909090909091,0.9545454545454546,0.9090909090909092,0.011645186714345683,0.0043765505436924425,0.01124789623122288,40020.0
3000,100,44,1690915410,Population mode,1584,1584,0,0.0,0.0,1.0,1.0,0.28719786718811346,0.2209344723098768,0.28750624350635845,522401.0
3000,100,45,4033454539,Empirical mode,21,21,0,0.0,0.0,1.0,1.0,0.015879394406323244,0.005832898351667226,0.01515416182053586,45911.0
3000,100,45,4033454539,Population mode,1632,1632,0,0.0,0.0,1.0,1.0,0.28428463217156563,0.2192739549262893,0.28446717648648806,516718.0
3000,100,46,1195041876,Empirical mode,26,26,0,0.11538461538461539,0.07692307692307693,0.8846153846153847,0.9230769230769231,0.010369395261963246,7.417262279557982e-05,0.011455811764453178,30468.0
3000,100,46,1195041876,Population mode,1688,1688,0,0.0,0.0,1.0,1.0,0.28094635900527576,0.21597926495734707,0.28055941511108085,509968.0
3000,100,47,3988711111,Empirical mode,25,25,0,0.04,0.04,0.96,0.96,0.009535510240477545,0.0038801246190490082,0.010534408200309653,37384.0
3000,100,47,3988711111,Population mode,1665,1665,0,0.0,0.0,1.0,1.0,0.2824907259111458,0.21748242944640195,0.282259728082513,512199.0
3000,100,48,3426227045,Empirical mode,20,20,0,0.15000000000000002,0.05,0.8500000000000001,0.9500000000000001,0.01775655614847338,-0.00010804387138188122,0.017204954006767616,51146.5
3000,100,48,3426227045,Population mode,1564,1564,0,0.0,0.0,1.0,1.0,0.28826792658587613,0.22237989214512252,0.28798648969441965,524592.5
3000,100,49,625333612,Empirical mode,23,23,0,0.17391304347826086,0.043478260869565216,0.8260869565217391,0.9565217391304348,0.010886425593893412,-0.0005708467523274363,0.011225318609913174,31342.0
3000,100,49,625333612,Population mode,1608,1608,0,0.0,0.0,1.0,1.0,0.2855950123397135,0.22288292879729882,0.28568117450698016,518455.0
10000,100,0,2388472043,Empirical mode,29,29,0,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.9310344827586207,0.011775959749939391,0.00397274496307447,0.012375279225614322,29672.0
10000,100,0,2388472043,Population mode,2575,2575,0,0.0,0.0,1.0,1.0,0.2366839079525979,0.15753183541506163,0.23631513792307862,425760.0
10000,100,1,1009691349,Empirical mode,28,28,0,0.07142857142857142,0.03571428571428571,0.9285714285714285,0.9642857142857142,0.01342922055637976,0.003282340386266295,0.012619423844367594,36600.0
10000,100,1,1009691349,Population mode,2625,2625,0,0.0,0.0,1.0,1.0,0.23436005855771647,0.15494289479348314,0.2348981722090066,422216.0
10000,100,2,2939199545,Empirical mode,27,27,0,0.0,0.0,1.0,1.0,0.009485665232415036,0.0042910883601784185,0.00944228331657853,35841.0
10000,100,2,2939199545,Population mode,2620,2620,0,0.0,0.0,1.0,1.0,0.23442641295380215,0.15508159366811033,0.23425274453037281,421965.5
10000,100,3,1780178343,Empirical mode,33,33,0,0.12121212121212122,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.0059601858083782044,-0.0005184455652095463,0.004727691127588862,25692.0
10000,100,3,1780178343,Population mode,2552,2552,0,0.0,0.0,1.0,1.0,0.23773852697245834,0.1592323916660644,0.2382155369511652,427997.0
10000,100,4,3505009888,Empirical mode,28,28,0,0.17857142857142855,0.10714285714285714,0.8214285714285714,0.8928571428571428,0.009809996069178106,-0.0006505108557256445,0.009914095015311365,37098.5
10000,100,4,3505009888,Population mode,2584,2584,0,0.0,0.0,1.0,1.0,0.23639982512803753,0.1568475359709739,0.2362240993530158,425006.5
10000,100,5,662511767,Empirical mode,29,29,0,0.1724137931034483,0.1724137931034483,0.8275862068965517,0.8275862068965517,0.009996919909831758,-0.000519671865911464,0.00921018188382905,31870.0
10000,100,5,662511767,Population mode,2583,2583,0,0.0,0.0,1.0,1.0,0.2362351942396249,0.15706609141466368,0.236491357548412,425187.0
10000,100,6,2584454253,Empirical mode,26,26,0,0.038461538461538464,0.0,0.9615384615384616,1.0,0.012167091885218612,0.0038221145172220305,0.011083911073871685,37627.5
10000,100,6,2584454253,Population mode,2619,2619,0,0.0,0.0,1.0,1.0,0.234783470850589,0.15550690967566777,0.23499250966547536,422672.0
10000,100,7,2947495812,Empirical mode,32,32,0,0.03125,0.03125,0.96875,0.96875,0.00715583580347866,0.003563529257578075,0.007224197613301822,29390.0
10000,100,7,2947495812,Population mode,2575,2575,0,0.0,0.0,1.0,1.0,0.2365289664036544,0.15764350571717398,0.23679154263071261,425800.0
10000,100,8,1096766837,Empirical mode,30,30,0,0.1,0.2,0.9,0.8,0.0074376276960536275,0.00033907754249599167,0.00885993424010495,30439.5
10000,100,8,1096766837,Population mode,2610,2610,0,0.0,0.0,1.0,1.0,0.23489750023864753,0.15576417283561428,0.2344403111759691,422707.5
10000,100,9,1363876417,Empirical mode,29,29,0,0.0,0.0,1.0,1.0,0.008945240255043396,0.003233722676984131,0.009374372699899602,36587.0
10000,100,9,1363876417,Population mode,2590,2590,0,0.0,0.0,1.0,1.0,0.23588788339148864,0.1566978576369173,0.2356347183740764,424147.0
10000,100,10,4098287342,Empirical mode,33,33,0,0.12121212121212122,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.009355447108065351,-0.00020637061421395757,0.007868960953011261,27824.0
10000,100,10,4098287342,Population mode,2556,2556,0,0.0,0.0,1.0,1.0,0.23750094159902052,0.1589936861782986,0.2375590211142894,427522.5
10000,100,11,89816895,Empirical mode,29,29,0,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.9310344827586207,0.00876996138135111,0.0016146854495848269,0.007481491452416207,28291.0
10000,100,11,89816895,Population mode,2530,2530,0,0.0,0.0,1.0,1.0,0.2387240704861915,0.16077752671213802,0.23879329718651587,430325.0
10000,100,12,2590544549,Empirical mode,29,29,0,0.06896551724137931,0.13793103448275862,0.9310344827586207,0.8620689655172413,0.008126886199957273,0.0016090758947777258,0.009686128923388437,32548.0
10000,100,12,2590544549,Population mode,2600,2600,0,0.0,0.0,1.0,1.0,0.2357050098790025,0.1560290256739424,0.23536476013714264,424466.5
10000,100,13,3710882252,Empirical mode,27,27,0,0.07407407407407407,0.07407407407407407,0.9259259259259258,0.9259259259259258,0.007193435686933869,0.002352026846884914,0.007237269772481042,32305.0
10000,100,13,3710882252,Population mode,2563,2563,0,0.0,0.0,1.0,1.0,0.23757180114391585,0.158534209399354,0.2379889311345587,428116.0
10000,100,14,1890798335,Empirical mode,31,31,0,0.06451612903225806,0.16129032258064516,0.9354838709677419,0.8387096774193548,0.009882319339241441,0.0005437919500345112,0.00905944146264459,30036.0
10000,100,14,1890798335,Population mode,2597,2597,0,0.0,0.0,1.0,1.0,0.23585651696224308,0.1564897762298636,0.23508382464022604,424085.0
10000,100,15,844962275,Empirical mode,27,27,0,0.07407407407407407,0.037037037037037035,0.9259259259259258,0.9629629629629629,0.010182930789644162,0.005273155408076135,0.009748092076689252,34934.0
10000,100,15,844962275,Population mode,2548,2548,0,0.0,0.0,1.0,1.0,0.2382591509013481,0.15980179421561005,0.23815009836970963,428454.0
10000,100,16,2262987473,Empirical mode,27,27,0,0.037037037037037035,0.07407407407407407,0.9629629629629629,0.9259259259259258,0.014836303838655085,0.0027346223401064854,0.012057208899162064,35734.0
10000,100,16,2262987473,Population mode,2630,2630,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23424584110884708,0.15457122408931698,0.234406072164489,422425.0
10000,100,17,3683192061,Empirical mode,31,31,0,0.03225806451612903,0.12903225806451613,0.967741935483871,0.8709677419354839,0.00995267353817203,0.0015217342093976627,0.00914908164949424,31315.0
10000,100,17,3683192061,Population mode,2594,2594,0,0.0,0.0,1.0,1.0,0.23585324791911388,0.1564309461700724,0.23626055405321,423984.0
10000,100,18,4094968754,Empirical mode,29,29,0,0.10344827586206896,0.06896551724137931,0.896551724137931,0.9310344827586207,0.009460880996900067,0.0018509026585370578,0.00989502201151371,35570.0
10000,100,18,4094968754,Population mode,2605,2605,0,0.0,0.0,1.0,1.0,0.2351419120402986,0.15596149897003783,0.23501649238543054,423092.0
10000,100,19,1820904468,Empirical mode,31,31,0,0.0,0.0,1.0,1.0,0.010566589298501294,0.0033568089534372625,0.010486866819713225,30561.0
10000,100,19,1820904468,Population mode,2607,2607,0,0.0,0.0,1.0,1.0,0.2348780771699518,0.15605937951820711,0.23505681818181817,422428.0
10000,100,20,3845067220,Empirical mode,32,32,0,0.125,0.09375,0.875,0.90625,0.007717011644490741,-0.0002174457944569494,0.007878120216939316,24096.5
10000,100,20,3845067220,Population mode,2566,2566,0,0.0,0.0,1.0,1.0,0.23720610746712195,0.1585034786265916,0.23696309947065472,426293.5
10000,100,21,1390139620,Empirical mode,29,29,0,0.034482758620689655,0.06896551724137931,0.9655172413793103,0.9310344827586207,0.009478347806050835,0.003632031458339769,0.009798050286535909,35616.0
10000,100,21,1390139620,Population mode,2630,2630,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.2342451251301334,0.15473297300946084,0.23489907490905093,421993.0
10000,100,22,3763070295,Empirical mode,26,26,0,0.038461538461538464,0.038461538461538464,0.9615384615384616,0.9615384615384616,0.008539247301373759,0.00032541742750474834,0.007686228549462035,34135.5
10000,100,22,3763070295,Population mode,2570,2570,0,0.0,0.0,1.0,1.0,0.23702838112783559,0.15825011491713353,0.2371715193416461,426410.5
10000,100,23,654025337,Empirical mode,31,31,0,0.12903225806451613,0.06451612903225806,0.8709677419354839,0.9354838709677419,0.010228460804353467,-0.00048328167588879145,0.008765227479903825,29841.0
10000,100,23,654025337,Population mode,2587,2587,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23606955093260462,0.1569257531525881,0.23623319511975605,425059.0
10000,100,24,1311324101,Empirical mode,37,37,0,0.05405405405405406,0.05405405405405406,0.945945945945946,0.945945945945946,0.006603694978868924,0.0019463828606357898,0.006257703884190918,25641.0
10000,100,24,1311324101,Population mode,2642,2642,0,0.0,0.0,1.0,1.0,0.23396524324153384,0.15396888362409566,0.23397745940622222,421112.5
10000,100,25,2894789024,Empirical mode,32,32,0,0.0625,0.0625,0.9375,0.9375,0.00805040087291318,0.00020073219873163953,0.008769140182197266,27401.0
10000,100,25,2894789024,Population mode,2569,2569,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23708109660769572,0.15816491084919507,0.23664833959165965,426213.0
10000,100,26,1960485195,Empirical mode,32,32,0,0.0625,0.0,0.9375,1.0,0.008039420530616228,0.0011752006356223804,0.008479308071449115,30895.5
10000,100,26,1960485195,Population mode,2602,2602,0,0.0,0.0,1.0,1.0,0.23564665484778835,0.1564116169930681,0.23595700022306737,423974.0
10000,100,27,3358965455,Empirical mode,29,29,0,0.06896551724137931,0.10344827586206896,0.9310344827586207,0.896551724137931,0.012165362002344415,0.0009557102109609086,0.013719574650352909,31503.0
10000,100,27,3358965455,Population mode,2645,2645,0,0.0,0.0,1.0,1.0,0.23365516328641323,0.15330811627892893,0.2334488975023673,420709.0
10000,100,28,802276344,Empirical mode,32,32,0,0.03125,0.03125,0.96875,0.96875,0.009208265169195484,0.002014740540219856,0.007764656283614103,29311.0
10000,100,28,802276344,Population mode,2577,2577,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23644470866176306,0.15703701478398008,0.23689015265636004,425733.0
10000,100,29,1073386866,Empirical mode,28,28,0,0.03571428571428571,0.03571428571428571,0.9642857142857142,0.9642857142857142,0.011885532099516979,0.00639188454552469,0.012984749481547486,34683.5
10000,100,29,1073386866,Population mode,2585,2585,0,0.0,0.0,1.0,1.0,0.23601558953961907,0.15707445667531053,0.23590267223669037,424509.0
10000,100,30,1406257836,Empirical mode,35,35,0,0.14285714285714285,0.17142857142857143,0.8571428571428571,0.8285714285714285,0.009572114426842027,-0.0007175855859643087,0.007222608830124488,25866.0
10000,100,30,1406257836,Population mode,2597,2597,0,0.0,0.0,1.0,1.0,0.235665762206542,0.15647463258953734,0.23622942659369206,424483.0
10000,100,31,1526699014,Empirical mode,31,31,0,0.0967741935483871,0.03225806451612903,0.9032258064516129,0.967741935483871,0.008708276502888301,0.002875903023377025,0.007973574608645784,30636.0
10000,100,31,1526699014,Population mode,2589,2589,0,0.0,0.0,1.0,1.0,0.2360843407893788,0.15683489390540792,0.23590661353851794,424870.0
10000,100,32,184551993,Empirical mode,29,29,0,0.06896551724137931,0.034482758620689655,0.9310344827586207,0.9655172413793103,0.009631864412539715,0.003416328763090816,0.008928015148275958,31649.0
10000,100,32,184551993,Population mode,2585,2585,0,0.0,0.0,1.0,1.0,0.23608785309482172,0.1568562320243236,0.2364892923258162,424872.0
10000,100,33,1895967000,Empirical mode,31,31,0,0.0967741935483871,0.0967741935483871,0.9032258064516129,0.9032258064516129,0.008648511356291744,0.0008391920098133193,0.008972905428057676,29295.0
10000,100,33,1895967000,Population mode,2594,2594,0,0.0,0.0,1.0,1.0,0.23563522991034885,0.15646709754554977,0.23558280171350715,423912.5
10000,100,34,3700171158,Empirical mode,30,30,0,0.1,0.13333333333333333,0.9,0.8666666666666667,0.010039233136890827,2.3855302974532003e-05,0.008621431597414644,29351.0
10000,100,34,3700171158,Population mode,2577,2577,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23669139908206227,0.1571865852476146,0.23688617377696697,425900.0
10000,100,35,3787852754,Empirical mode,31,31,0,0.16129032258064516,0.16129032258064516,0.8387096774193548,0.8387096774193548,0.010923135942402351,-0.0006857376264032544,0.010659970860845025,32259.0
10000,100,35,3787852754,Population mode,2608,2608,0,0.0,0.0,1.0,1.0,0.2348610906121824,0.1559446152462997,0.2346587160618822,422321.0
10000,100,36,3168290826,Empirical mode,30,30,0,0.03333333333333333,0.1,0.9666666666666667,0.9,0.00878560846333104,0.001695378973046548,0.008374784777592272,34249.0
10000,100,36,3168290826,Population mode,2571,2571,0,0.0,0.0,1.0,1.0,0.236942405877594,0.15794976499558733,0.23736217321714387,425845.0
10000,100,37,2170710864,Empirical mode,29,29,0,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.9310344827586207,0.009414608564793064,0.0030608987233452963,0.011268465388841298,29499.0
10000,100,37,2170710864,Population mode,2639,2639,0,0.0,0.0,1.0,1.0,0.23380301981239454,0.15405019163742398,0.23357316784934956,421426.0
10000,100,38,2603356992,Empirical mode,30,30,0,0.13333333333333333,0.06666666666666667,0.8666666666666667,0.9333333333333333,0.010441908470841643,-9.029097307708164e-05,0.009722400404175359,30139.5
10000,100,38,2603356992,Population mode,2630,2630,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.23413552300314538,0.15462115895431872,0.23323480780686082,422024.0
10000,100,39,2775701091,Empirical mode,38,38,0,0.23684210526315788,0.15789473684210525,0.763157894736842,0.8421052631578947,0.0056059175722955185,-0.0021348709713018632,0.005255006434236015,21917.5
10000,100,39,2775701091,Population mode,2596,2596,0,0.0,0.0,1.0,1.0,0.23578950143045418,0.15649397032209317,0.2351437104528702,424351.5
10000,100,40,1443950221,Empirical mode,34,34,0,0.11764705882352941,0.20588235294117646,0.8823529411764706,0.7941176470588235,0.0074369890043013195,-0.00022907098500721804,0.006985919769450856,28527.5
10000,100,40,1443950221,Population mode,2595,2595,0,0.0,0.0,1.0,1.0,0.23564651045541712,0.15652927858575108,0.23553632032077432,424184.0
10000,100,41,3079562652,Empirical mode,33,33,0,0.09090909090909091,0.09090909090909091,0.9090909090909092,0.9090909090909092,0.008177317536929074,0.0004056086737497358,0.0071105459661273684,29439.0
10000,100,41,3079562652,Population mode,2591,2591,0,0.0,0.0,1.0,1.0,0.23596226798616937,0.15665513703329115,0.23616288955095852,424337.0
10000,100,42,1989195614,Empirical mode,30,30,0,0.1,0.1,0.9,0.9,0.009403833634238634,0.00025153776456230434,0.0090277790995349,34934.5
10000,100,42,1989195614,Population mode,2637,2637,0,0.0,0.0,1.0,1.0,0.2338924201597144,0.1541467099676432,0.23399862054941703,421763.0
10000,100,43,46774741,Empirical mode,26,26,0,0.038461538461538464,0.07692307692307693,0.9615384615384616,0.9230769230769231,0.010719901211057856,0.003994957496641832,0.01050151753334451,33733.5
10000,100,43,46774741,Population mode,2544,2544,0,0.0,0.0,1.0,1.0,0.2381945375226282,0.15987748125178358,0.23810165984240783,428934.5
10000,100,44,1802035241,Empirical mode,28,28,0,0.03571428571428571,0.03571428571428571,0.9642857142857142,0.9642857142857142,0.010844191478710546,0.0039302762953994375,0.01104539506309323,30810.0
10000,100,44,1802035241,Population mode,2611,2611,0,0.0,0.0,1.0,1.0,0.23493047298457936,0.15595036745641255,0.2343138790578998,423076.0
10000,100,45,2264759837,Empirical mode,30,30,0,0.1,0.13333333333333333,0.9,0.8666666666666667,0.010161934734791545,0.00010871801975061175,0.008938949691583396,32885.0
10000,100,45,2264759837,Population mode,2600,2600,0,0.0,0.0,1.0,1.0,0.2354979470642929,0.15612715848797012,0.23565762225096595,423544.0
10000,100,46,2548428954,Empirical mode,31,31,0,0.06451612903225806,0.06451612903225806,0.9354838709677419,0.9354838709677419,0.007885118644051689,0.002570819133446145,0.007717101758124678,29540.0
10000,100,46,2548428954,Population mode,2617,2617,0,0.0,0.0,1.0,1.0,0.23466109395892143,0.15558514034810186,0.23412444351000028,422394.0
10000,100,47,1104298111,Empirical mode,37,37,0,0.1891891891891892,0.08108108108108109,0.8108108108108109,0.918918918918919,0.006806323707962747,-0.0010096308178373036,0.008031522468142205,26917.0
10000,100,47,1104298111,Population mode,2626,2626,0,0.0,0.0,1.0,1.0,0.23437488960695413,0.15490926250038972,0.234046207123116,422489.5
10000,100,48,484476679,Empirical mode,29,29,0,0.24137931034482757,0.24137931034482757,0.7586206896551724,0.7586206896551724,0.008887705131871329,-0.0006194228082265551,0.007748039407217244,29419.0
10000,100,48,484476679,Population mode,2604,2604,0,0.0,0.0,1.0,1.0,0.23542752501119685,0.1560378256378785,0.23522028097797765,423023.5
10000,100,49,4163076618,Empirical mode,33,33,0,0.06060606060606061,0.030303030303030304,0.9393939393939394,0.9696969696969697,0.009177818937226467,0.0030379020881189044,0.0072600912413627455,29567.0
10000,100,49,4163076618,Population mode,2542,2542,0,0.0,0.0,1.0,1.0,0.23816910014068762,0.15999351675714885,0.23842105520655116,428944.5
30000,100,0,1226965269,Empirical mode,37,37,0,0.10810810810810811,0.16216216216216217,0.8918918918918919,0.8378378378378379,0.0074154155343549855,-0.0008243271038797792,0.007804527957199658,25095.0
30000,100,0,1226965269,Population mode,3268,3268,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.2075462410006983,0.117269274607675,0.20695049510101415,371648.0
30000,100,1,1511198142,Empirical mode,40,40,0,0.17500000000000002,0.25,0.8250000000000001,0.75,0.005277815481000869,-0.0007217254675089484,0.005469201588235162,22030.5
30000,100,1,1511198142,Population mode,3298,3298,0,0.0,0.0,1.0,1.0,0.206268128345233,0.11580043811514233,0.20611607959241213,369726.0
30000,100,2,2745939326,Empirical mode,41,41,0,0.12195121951219512,0.07317073170731708,0.8780487804878049,0.926829268292683,0.004670198156365601,-0.0001477083320378103,0.003952367713835669,21582.0
30000,100,2,2745939326,Population mode,3303,3303,0,0.0,0.0,1.0,1.0,0.20586714134080034,0.11555292132020173,0.20641622661129166,369537.0
30000,100,3,2893191294,Empirical mode,34,34,0,0.029411764705882353,0.08823529411764705,0.9705882352941176,0.9117647058823529,0.008624782915613298,0.0018300735835209637,0.008198958193833261,25862.5
30000,100,3,2893191294,Population mode,3283,3283,0,0.0,0.0,1.0,1.0,0.20703622066766036,0.1166230430285765,0.20710824958924,370607.0
30000,100,4,202313521,Empirical mode,38,38,0,0.13157894736842105,0.13157894736842105,0.8684210526315789,0.8684210526315789,0.006389262663266178,-0.00034546941291522246,0.006228707971455527,22421.0
30000,100,4,202313521,Population mode,3298,3298,0,0.0,0.0,1.0,1.0,0.20612746272839544,0.11573108131568263,0.2059941654600867,369637.0
30000,100,5,1254554062,Empirical mode,39,39,0,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.0047450377934655785,-0.00058293824074922,0.005467733669728414,22086.0
30000,100,5,1254554062,Population mode,3290,3290,0,0.0,0.0,1.0,1.0,0.2066260128961811,0.1162047436546859,0.2064277130149888,370149.5
30000,100,6,533947864,Empirical mode,37,37,0,0.10810810810810811,0.10810810810810811,0.8918918918918919,0.8918918918918919,0.0067441105488361686,0.0003672444547730526,0.008469511141820596,28439.0
30000,100,6,533947864,Population mode,3278,3278,0,0.0,0.0,1.0,1.0,0.20734195967343097,0.1167886998736527,0.20729730415515918,371340.0
30000,100,7,1087669166,Empirical mode,43,43,0,0.13953488372093023,0.20930232558139533,0.8604651162790697,0.7906976744186046,0.00426971693642092,-7.530846593015727e-05,0.00425582013596143,17524.0
30000,100,7,1087669166,Population mode,3273,3273,0,0.0,0.0,1.0,1.0,0.20714672137613366,0.11688830189799572,0.20694901610826877,371186.0
30000,100,8,3967622101,Empirical mode,34,34,0,0.029411764705882353,0.029411764705882353,0.9705882352941176,0.9705882352941176,0.007865968583054841,0.002128570273337699,0.00758862036748667,30098.0
30000,100,8,3967622101,Population mode,3258,3258,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.20804146086035377,0.1179036994701024,0.20745456702739462,372704.5
30000,100,9,3223398898,Empirical mode,39,39,0,0.20512820512820512,0.1282051282051282,0.7948717948717948,0.8717948717948718,0.007648482564661552,-0.0005750249540829311,0.006877161329123416,23183.0
30000,100,9,3223398898,Population mode,3305,3305,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.20604444822991075,0.11556895656126932,0.20589156978067133,370367.0
30000,100,10,2957549687,Empirical mode,41,41,0,0.04878048780487805,0.07317073170731708,0.951219512195122,0.926829268292683,0.0047240723482473435,0.000435390809146341,0.004830143371707035,23239.0
30000,100,10,2957549687,Population mode,3302,3302,0,0.0,0.0,1.0,1.0,0.20621683466879592,0.11515489417803483,0.20626677753429126,369355.5
30000,100,11,272276072,Empirical mode,44,44,0,0.2272727272727273,0.1590909090909091,0.7727272727272727,0.8409090909090909,0.0042546881541596915,-0.0007385176553231926,0.0049674611864031215,19199.0
30000,100,11,272276072,Population mode,3295,3295,0,0.0,0.0,1.0,1.0,0.20658176342996523,0.11587864231686125,0.20682725886938313,370682.0
30000,100,12,2771066054,Empirical mode,38,38,0,0.15789473684210525,0.15789473684210525,0.8421052631578947,0.8421052631578947,0.0069513895153703875,-0.0007626998736446816,0.007436757659003451,24228.0
30000,100,12,2771066054,Population mode,3292,3292,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.20685190464755085,0.11602856223902558,0.2065464985676953,370622.0
30000,100,13,3456088566,Empirical mode,43,43,0,0.09302325581395349,0.09302325581395349,0.9069767441860465,0.9069767441860465,0.00558533151380735,0.00010404321260144013,0.005766806722689144,20993.0
30000,100,13,3456088566,Population mode,3306,3306,0,0.0,0.0,1.0,1.0,0.20620605693587307,0.11540474018505906,0.20659252915139853,369769.5
30000,100,14,1154357316,Empirical mode,40,40,0,0.2,0.17500000000000002,0.8,0.8250000000000001,0.005683339190184822,-0.0005221580076816501,0.003754853171809125,22536.0
30000,100,14,1154357316,Population mode,3290,3290,0,0.0,0.0,1.0,1.0,0.20665893388203832,0.1160287950040387,0.20666870584719949,370017.5
30000,100,15,2919180342,Empirical mode,41,41,0,0.0975609756097561,0.07317073170731708,0.9024390243902439,0.926829268292683,0.005058500002497468,0.0002256659495259994,0.004433368637468071,25206.0
30000,100,15,2919180342,Population mode,3305,3305,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.2060636834479128,0.11543478803682346,0.20560712013264837,369443.0
30000,100,16,1059043550,Empirical mode,38,38,0,0.02631578947368421,0.05263157894736842,0.9736842105263157,0.9473684210526315,0.005872323938099805,0.0008896061941766669,0.0062845218096160005,22912.5
30000,100,16,1059043550,Population mode,3266,3266,0,0.0,0.0,1.0,1.0,0.20774231423978107,0.11747345896945416,0.20781797456961945,372248.0
30000,100,17,609024110,Empirical mode,37,37,0,0.10810810810810811,0.1891891891891892,0.8918918918918919,0.8108108108108109,0.005599628566831841,-0.00019518609570593192,0.006315948145914983,24752.0
30000,100,17,609024110,Population mode,3273,3273,0,0.0,0.0,1.0,1.0,0.2075654996988766,0.11699670698278149,0.20745819481279498,371315.0
30000,100,18,1954738469,Empirical mode,35,35,0,0.14285714285714285,0.17142857142857143,0.8571428571428571,0.8285714285714285,0.007461516619761861,-0.0007463134015671778,0.00783068783068783,23426.0
30000,100,18,1954738469,Population mode,3223,3223,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.20935696579294139,0.12046717311828349,0.20984895170880835,375725.0
30000,100,19,3882798260,Empirical mode,41,41,0,0.12195121951219512,0.17073170731707318,0.8780487804878049,0.8292682926829269,0.005134238816660752,-0.00043229447053727554,0.004476760324460982,22418.0
30000,100,19,3882798260,Population mode,3291,3291,0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.20675877400676823,0.1161850271025453,0.20687216981279088,370384.0
30000,100,20,2150480075,Empirical mode,42,42,0,0.16666666666666666,0.19047619047619047,0.8333333333333333,0.8095238095238095,0.004793039552729795,-0.0005521167570676166,0.0045446910351427325,22517.0
