n_calib,width_mean,width_median,width_q90,width_q95,coverage,n_raw_intervals,n_intervals,rate_term,rep
3000000,0.04338399999999998,0.040000000000000036,0.06,0.06,1.0,4640,4640,0.017067064132745502,96
3000000,0.04408299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4635,4635,0.017067064132745502,97
3000000,0.043330999999999974,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,98
3000000,0.04374499999999998,0.040000000000000036,0.06,0.06,1.0,4640,4640,0.017067064132745502,99
10000000,0.03165899999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4780,4780,0.011724776591220462,0
10000000,0.031304999999999986,0.03,0.040000000000000036,0.040000000000000036,1.0,4784,4784,0.011724776591220462,1
10000000,0.03180899999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,2
10000000,0.03147699999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4785,4785,0.011724776591220462,3
10000000,0.03145899999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,4
10000000,0.03147699999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4783,4783,0.011724776591220462,5
10000000,0.031867999999999994,0.030000000000000027,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,6
10000000,0.03182799999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,7
10000000,0.031796999999999985,0.03,0.03999999999999998,0.040000000000000036,1.0,4783,4783,0.011724776591220462,8
10000000,0.03126599999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4788,4788,0.011724776591220462,9
10000000,0.03208599999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4782,4782,0.011724776591220462,10
10000000,0.03162299999999998,0.03,0.03999999999999998,0.040000000000000036,1.0,4772,4772,0.011724776591220462,11
10000000,0.03145199999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,12
10000000,0.03179199999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4782,4782,0.011724776591220462,13
10000000,0.03171899999999998,0.03,0.04000000000000001,0.040000000000000036,1.0,4781,4781,0.011724776591220462,14
10000000,0.03214099999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4779,4779,0.011724776591220462,15
10000000,0.03154499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,16
10000000,0.03170999999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,17
10000000,0.031146999999999987,0.03,0.04000000000000001,0.040000000000000036,1.0,4786,4786,0.011724776591220462,18
10000000,0.03182799999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4782,4782,0.011724776591220462,19
10000000,0.03189199999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,20
10000000,0.03195599999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,21
10000000,0.031410999999999994,0.03,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,22
10000000,0.03130699999999998,0.03,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,23
10000000,0.03197899999999999,0.030000000000000027,0.04000000000000001,0.040000000000000036,1.0,4777,4777,0.011724776591220462,24
10000000,0.031727999999999985,0.03,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,25
10000000,0.03147699999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,26
10000000,0.03167099999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,27
10000000,0.03138899999999998,0.03,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,28
10000000,0.031742999999999987,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,29
10000000,0.03163699999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4783,4783,0.011724776591220462,30
10000000,0.03182799999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,31
10000000,0.03175199999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4782,4782,0.011724776591220462,32
10000000,0.03147699999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,33
10000000,0.031727999999999985,0.03,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,34
10000000,0.03206099999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4780,4780,0.011724776591220462,35
10000000,0.031670999999999984,0.03,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,36
10000000,0.031526999999999986,0.03,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,37
10000000,0.03143999999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4783,4783,0.011724776591220462,38
10000000,0.03141099999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,39
10000000,0.031420999999999984,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,40
10000000,0.031063999999999987,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,41
10000000,0.03147699999999999,0.03,0.04000000000000001,0.040000000000000036,1.0,4785,4785,0.011724776591220462,42
10000000,0.03125899999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,43
10000000,0.031262999999999985,0.03,0.03999999999999998,0.040000000000000036,1.0,4789,4789,0.011724776591220462,44
10000000,0.031670999999999984,0.03,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,45
10000000,0.03164099999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,46
10000000,0.03188999999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4779,4779,0.011724776591220462,47
10000000,0.03154799999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,48
10000000,0.031720999999999985,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,49
10000000,0.031670999999999984,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,50
10000000,0.031142999999999987,0.03,0.03999999999999998,0.040000000000000036,1.0,4789,4789,0.011724776591220462,51
10000000,0.03182799999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,52
10000000,0.03201699999999998,0.030000000000000027,0.04000000000000001,0.040000000000000036,1.0,4777,4777,0.011724776591220462,53
10000000,0.03186199999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4779,4779,0.011724776591220462,54
10000000,0.030864999999999983,0.03,0.03999999999999998,0.040000000000000036,1.0,4790,4790,0.011724776591220462,55
10000000,0.03165,0.03,0.040000000000000036,0.040000000000000036,1.0,4785,4785,0.011724776591220462,56
10000000,0.03166399999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4779,4779,0.011724776591220462,57
10000000,0.03163999999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4783,4783,0.011724776591220462,58
10000000,0.032206999999999986,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,59
10000000,0.031991999999999986,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4781,4781,0.011724776591220462,60
10000000,0.03189199999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,61
10000000,0.03164099999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,62
10000000,0.03163499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,63
10000000,0.03212399999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4782,4782,0.011724776591220462,64
10000000,0.03157699999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4784,4784,0.011724776591220462,65
10000000,0.03146599999999999,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,66
10000000,0.031733999999999984,0.03,0.040000000000000036,0.040000000000000036,1.0,4780,4780,0.011724776591220462,67
10000000,0.03145199999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4788,4788,0.011724776591220462,68
10000000,0.03147699999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4784,4784,0.011724776591220462,69
10000000,0.031608,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4779,4779,0.011724776591220462,70
10000000,0.031249999999999986,0.03,0.040000000000000036,0.040000000000000036,1.0,4782,4782,0.011724776591220462,71
10000000,0.031470999999999985,0.03,0.03999999999999998,0.040000000000000036,1.0,4789,4789,0.011724776591220462,72
10000000,0.031727999999999985,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,73
10000000,0.03157699999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,74
10000000,0.03165099999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4776,4776,0.011724776591220462,75
10000000,0.031063999999999987,0.03,0.04000000000000001,0.040000000000000036,1.0,4788,4788,0.011724776591220462,76
10000000,0.03163499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,77
10000000,0.031336999999999976,0.03,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,78
10000000,0.03208699999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4775,4775,0.011724776591220462,79
10000000,0.03133899999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,80
10000000,0.03190899999999998,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,81
10000000,0.03185499999999999,0.030000000000000027,0.040000000000000036,0.040000000000000036,1.0,4778,4778,0.011724776591220462,82
10000000,0.03179199999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4783,4783,0.011724776591220462,83
10000000,0.031991999999999986,0.030000000000000027,0.03999999999999998,0.040000000000000036,1.0,4784,4784,0.011724776591220462,84
10000000,0.03182799999999999,0.03,0.04000000000000001,0.040000000000000036,1.0,4783,4783,0.011724776591220462,85
10000000,0.03145199999999999,0.03,0.04000000000000001,0.040000000000000036,1.0,4786,4786,0.011724776591220462,86
10000000,0.031670999999999984,0.03,0.03999999999999998,0.040000000000000036,1.0,4782,4782,0.011724776591220462,87
10000000,0.03163499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4785,4785,0.011724776591220462,88
10000000,0.031215999999999987,0.03,0.040000000000000036,0.040000000000000036,1.0,4785,4785,0.011724776591220462,89
10000000,0.03145199999999999,0.03,0.04000000000000001,0.040000000000000036,1.0,4784,4784,0.011724776591220462,90
10000000,0.03147699999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4788,4788,0.011724776591220462,91
10000000,0.031497999999999984,0.03,0.03999999999999998,0.040000000000000036,1.0,4782,4782,0.011724776591220462,92
10000000,0.03163499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,93
10000000,0.031622999999999984,0.03,0.040000000000000036,0.040000000000000036,1.0,4783,4783,0.011724776591220462,94
10000000,0.03154799999999999,0.030000000000000027,0.04000000000000001,0.040000000000000036,1.0,4782,4782,0.011724776591220462,95
10000000,0.03163499999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4786,4786,0.011724776591220462,96
10000000,0.03151299999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,97
10000000,0.03157799999999999,0.03,0.040000000000000036,0.040000000000000036,1.0,4781,4781,0.011724776591220462,98
10000000,0.03157699999999999,0.03,0.03999999999999998,0.040000000000000036,1.0,4787,4787,0.011724776591220462,99
